stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
538,,Wolcott Hill Rd and Rockland St,41.720751,-72.672843,,,,
542,,Mountain Ave and Bloomfield Ave,41.830904,-72.737704,,,,
544,,Willow St and Silo Dr,41.691,-72.687903,,,,
545,,Willow St and Windmill Hl,41.695041,-72.689311,,,,
546,,Willow St and Glenwood Dr,41.698036,-72.690346,,,,
547,,Willow St and Ridgewood Cir,41.698814,-72.690611,,,,
548,,Willow St and Wells Rd,41.699762,-72.690911,,,,
549,,Wells Rd and Ivy Ln,41.700047,-72.689979,,,,
550,,Wells Rd and Colonel Chester Dr,41.700562,-72.687545,,,,
552,,Ridge Rd and Brimfield Rd,41.694506,-72.681627,,,,
553,,Ridge Rd and Clearfield Rd,41.695096,-72.682025,,,,
554,,Ridge Rd and Dale Rd,41.696312,-72.682882,,,,
555,,Ridge Rd and 866 Ridge Rd,41.697144,-72.683449,,,,
556,,Ridge Rd and Dix Rd,41.697985,-72.684028,,,,
557,,Ridge Rd and 807 Ridge Rd,41.698986,-72.684716,,,,
558,,Ridge Rd and 770 Ridge Rd,41.699791,-72.685283,,,,
559,,Ridge Rd and Wells Rd,41.700668,-72.685911,,,,
560,,Ridge Rd and 696 Ridge Rd,41.702018,-72.686586,,,,
561,,Ridge Rd and 666 Ridge Rd,41.70453,-72.687719,,,,
562,,Ridge Rd and Crest St,41.706032,-72.688393,,,,
563,,Ridge Rd and Opp Onlook Rd,41.707275,-72.68896,,,,
564,,Ridge Rd and Pine Ln,41.708107,-72.689333,,,,
565,,Ridge Rd and Rutledge Rd,41.709448,-72.689863,,,,
566,,Ridge Rd and 432 Ridge Rd,41.710735,-72.690236,,,,
567,,Ridge Rd and Nott St,41.71204,-72.690585,,,,
568,,Ridge Rd and Harding St,41.713444,-72.690969,,,,
569,,Ridge Rd and Oakdale St,41.714508,-72.691221,,,,
570,,Ridge Rd and Kelleher Ct,41.715509,-72.691292,,,,
571,,Ridge Rd and Lacava Ln,41.716456,-72.691339,,,,
572,,Ridge Rd and 210 Ridge Rd,41.718601,-72.691431,,,,
573,,Ridge Rd and Jordan Ln,41.720272,-72.691428,,,,
574,,Berlin Tpke and 1320 Berlin Tpke,41.720856,-72.693982,,,,
575,,Berlin Tpke and 1276 Berlin Tpke,41.721794,-72.69352,,,,
576,,Berlin Tpke and 1240 Berlin Tpke,41.723893,-72.692462,,,,
577,,Maple Ave and Opp Fairfield Ave,41.727349,-72.690761,,,,
578,,Maple Ave and Opp 1093 Maple Ave,41.72902,-72.689849,,,,
579,,Maple Ave and Opp Salem St,41.729725,-72.689472,,,,
580,,Maple Ave and Opp Griswold St,41.731753,-72.688415,,,,
581,,Maple Ave and South St,41.732959,-72.687759,,,,
582,,Maple Ave and Brown St,41.734459,-72.687017,,,,
583,,Maple Ave and Gilman St,41.735317,-72.686543,,,,
584,,Broad St and White St,41.736327,-72.68665,,,,
585,,Broad St and Opp Eastview St,41.737435,-72.687084,,,,
586,,Broad St and W Preston St,41.738329,-72.687082,,,,
587,,Broad St and Mapleton St,41.738919,-72.687081,,,,
588,,Broad St and Clifford St,41.73983,-72.687067,,,,
589,,Broad St and Kenneth St,41.74084,-72.687053,,,,
590,,Broad St and Mountford St,41.74219,-72.687038,,,,
591,,Broad St and 1798 Broad St,41.743959,-72.687022,,,,
592,,Broad St and Opp Cresent St,41.745925,-72.687018,,,,
593,,Broad St and School St,41.7474,-72.687003,,,,
595,,Broad St and Colonial St,41.748642,-72.687001,,,,
597,,Broad St and Vernon St,41.751404,-72.686959,,,,
598,,Broad St and Allen Pl,41.752467,-72.686957,,,,
599,,Broad St and Lincoln St,41.753549,-72.686954,,,,
600,,Broad St and Madison St,41.754585,-72.68694,,,,
601,,Broad St and Jefferson St,41.755461,-72.686939,,,,
602,,Broad St and Juvenile Detention Ctr,41.7569,-72.686936,,,,
603,,Broad St and Grand St,41.759751,-72.686881,,,,
604,,Broad St and Russ St,41.761655,-72.686684,,,,
605,,Trinity St and Capitol Ave,41.762872,-72.680842,,,,
606,,Trumbull St and Pearl St,41.766102,-72.675929,,,,
607,,Jordan Ln and Folly Brook Blvd,41.722252,-72.679378,,,,
608,,Jordan Ln and Brookside Cir,41.721932,-72.681618,,,,
609,,Jordan Ln and Tabshey Ct,41.721507,-72.684718,,,,
610,,Jordan Ln and Opp Goodwin Ave,41.721037,-72.687928,,,,
611,,Atheneum Sq and Main St,41.764124,-72.673583,,,,
612,,Main St and Buckingham St,41.759961,-72.675228,,,,
613,,Charter Oak Ave and Main St,41.759657,-72.674756,,,,
615,,Charter Oak Ave and F J Popieluszko Ct,41.75901,-72.671571,,,,
616,,Charter Oak Ave and Opp Smith Tower,41.758838,-72.670457,,,,
617,,Charter Oak Ave and Opp Taylor St,41.758586,-72.669004,,,,
618,,Charter Oak Ave and Huyshope Ave,41.75837,-72.667636,,,,
619,,Huyshope Ave and Nepaquash St,41.757439,-72.666487,,,,
620,,Huyshope Ave and Sequassen St,41.756186,-72.665049,,,,
621,,Huyshope Ave and Weehasset St,41.755041,-72.663767,,,,
623,,Huyshope Ave and Wawarme Ave,41.751792,-72.660081,,,,
624,,Wawarme Ave and Hendricxsen Ave,41.750909,-72.661306,,,,
625,,Locust St and Curcombe St,41.750108,-72.664179,,,,
626,,Locust St and Solico,41.748964,-72.664121,,,,
627,,Locust St and Elliott St E,41.74715,-72.664161,,,,
628,,Locust St and Meadow St,41.744907,-72.664712,,,,
629,,Locust St and High Road School,41.743103,-72.665721,,,,
630,,Locust St and HFM Corp,41.742246,-72.666159,,,,
631,,Locust St and Opp Mr Trophy,41.7407,-72.666284,,,,
632,,Locust St and Airport Rd,41.739029,-72.666409,,,,
633,,Wethersfield Ave and Wyllys St,41.756109,-72.675018,,,,
637,,Main St and Fire Station,41.758121,-72.675522,,,,
638,,Brainard Rd and Airport Rd,41.737295,-72.65991,,,,
640,,Murphy Rd and GCS Service,41.735797,-72.655481,,,,
641,,Murphy Rd and Iron Workers,41.737386,-72.654,,,,
642,,Murphy Rd and American Olean,41.73878,-72.653694,,,,
643,,Murphy Rd and Trans Axle,41.740209,-72.653399,,,,
644,,Murphy Rd and Opp Ryder Truck,41.741728,-72.653105,,,,
645,,Murphy Rd and Key Production Inc,41.742765,-72.653429,,,,
649,,Reserve Rd and Maxim Rd,41.745376,-72.654259,,,,
650,,Reserve Rd and Maxim Rd,41.74501,-72.654465,,,,
654,,Murphy Rd and Ryder Truck,41.741854,-72.653359,,,,
655,,Murphy Rd and Opp Keyproduction,41.742891,-72.653744,,,,
656,,Murphy Rd and All Waste,41.740022,-72.653678,,,,
657,,Murphy Rd and Opp American Olean,41.738601,-72.653973,,,,
658,,Murphy Rd and Iron Workers Trash Museum,41.737243,-72.654279,,,,
660,,Murphy Rd and Airco,41.736129,-72.656703,,,,
661,,Locust St and Airport Rd,41.739422,-72.666141,,,,
662,,Locust St and Mr Trophy,41.740923,-72.666029,,,,
663,,Airport Rd and Brainard Rd,41.739084,-72.660923,,,,
664,,Locust St and HPM Corp,41.741834,-72.665966,,,,
665,,Locust St and Sardilli Produce,41.742871,-72.665588,,,,
666,,Locust St and Opp Meadow St,41.744425,-72.664737,,,,
667,,Locust St and Opp Elliott St E,41.747051,-72.663931,,,,
668,,Locust St and UPS,41.7484,-72.663892,,,,
669,,Locust St and Wawarme Ave,41.750099,-72.663936,,,,
670,,Wawarme Ave and Opp Hendricxsen Ave,41.750587,-72.661707,,,,
671,,Wawarme Ave and Huyshope Ave,41.751488,-72.659973,,,,
673,,Huyshope Ave and Opp Weehasset St,41.755166,-72.663573,,,,
674,,Huyshope Ave and Sequassen St,41.756347,-72.664903,,,,
675,,Huyshope Ave and Nepaquash St,41.7576,-72.666342,,,,
676,,Huyshope Ave and Charter Oak Ave,41.758191,-72.666994,,,,
677,,Charter Oak Ave and Taylor St,41.758702,-72.668507,,,,
678,,Charter Oak Ave and Smith Tower,41.759062,-72.670748,,,,
679,,Charter Oak Ave and Opp F J Popieluszko Ct,41.75926,-72.671995,,,,
680,,Charter Oak Ave and Main St,41.759836,-72.674792,,,,
685,,Main St and Saint Peters,41.758415,-72.675231,,,,
686,,Main St and Charter Oak Ave,41.760077,-72.674985,,,,
687,,Main St and Ancient Burying Ground,41.764929,-72.673751,,,,
689,,Main St and Bissell St,41.771465,-72.642248,,,,
690,,Main St and Burnside Ave,41.773849,-72.640618,,,,
691,,Main St and CVS Plaza,41.774813,-72.639864,,,,
692,,Main St and Woodbridge Ave,41.777393,-72.637701,,,,
694,,Park Ave and Webster St,41.779247,-72.634606,,,,
695,,Park Ave and Opp Claremont St,41.779548,-72.632387,,,,
696,,Park Ave and 121 Park St,41.779875,-72.630157,,,,
698,,Park Ave and Opp Garden St,41.78045,-72.625999,,,,
700,,Park Ave and Opp Laurel St,41.780874,-72.622835,,,,
701,,Park Ave and Opp Columbus St,41.781006,-72.62189,,,,
703,,Park Ave and Opp Deerfield Ave,41.781395,-72.61938,,,,
704,,Park Ave and Opp Michael Ave,41.781875,-72.617282,,,,
705,,Park Ave and Opp Saint Regis St,41.782364,-72.616239,,,,
706,,Park Ave and Opp Henderson Dr,41.783157,-72.614516,,,,
708,,School St and 164 School St,41.783914,-72.61289,,,,
709,,Prestige Park Rd and Safelite Glass,41.785662,-72.610945,,,,
711,,Prestige Park Rd and Prestige Park Cir,41.786611,-72.606616,,,,
712,,Prestige Park Rd and Prestige Park Cir 2,41.787141,-72.60304,,,,
714,,Prestige Park Rd and 265 Prestige Park Rd,41.787336,-72.601706,,,,
715,,Prestige Park Rd and Pole 4231,41.787565,-72.600106,,,,
716,,School St and Opp 175 School St,41.786374,-72.614106,,,,
717,,School St and Christopher Ct,41.787134,-72.614492,,,,
719,,School St and Autumn Ln,41.789694,-72.616471,,,,
720,,Goodwin St and School St,41.790418,-72.616566,,,,
723,,Goodwin St and Opp Leland Dr,41.791347,-72.611376,,,,
725,,Goodwin St and Amato Dr,41.791012,-72.608566,,,,
726,,Goodwin St and Opp University Ave,41.790652,-72.606919,,,,
727,,Goodwin St and Opp 582 Goodwin St,41.790066,-72.604291,,,,
728,,Goodwin St and Opp Alps Dr,41.789661,-72.602486,,,,
729,,Goodwin St and 697 Goodwin St,41.788888,-72.600162,,,,
730,,Main St and Comstock Pl,41.780518,-72.635475,,,,
732,,Main St and McKee St,41.783652,-72.633612,,,,
734,,Main St and Remington Rd,41.785572,-72.632734,,,,
735,,Main St and Ellington Rd,41.787279,-72.632463,,,,
736,,Main St and Opp K C Bldg,41.788764,-72.633355,,,,
737,,Main St and 1871 Main St,41.791508,-72.633469,,,,
738,,Main St and 1844 Main St,41.790257,-72.633594,,,,
739,,Main St and Gilman St,41.792508,-72.633042,,,,
741,,Main St and Passaro Dr,41.794491,-72.632212,,,,
742,,Main St and Brook St,41.797019,-72.631454,,,,
743,,Main St and Trailer Village,41.798306,-72.631135,,,,
744,,Main St and 30 Main St,41.79944,-72.630453,,,,
746,,Main St and 92 Main St,41.801574,-72.629126,,,,
748,,Main St and Opp 237 Main St,41.805627,-72.626011,,,,
751,,Main St and N King St,41.809797,-72.623793,,,,
755,,Main St and Chapel Rd,41.814066,-72.621877,,,,
760,,Main St and Pleasant Valley Rd,41.822887,-72.621088,,,,
764,,Main St and Newberry Rd,41.829656,-72.617721,,,,
766,,Main St and Haven Health Ctr,41.832658,-72.616778,,,,
768,,Main St and Governors Hwy,41.835686,-72.615653,,,,
775,,Main St and Strong Rd,41.845145,-72.611841,,,,
777,,Main St and Oxbow Ln,41.849904,-72.608806,,,,
781,,Main St and 1726 Main St,41.854011,-72.606209,,,,
784,,Main St and Opp Post office Opp,41.857405,-72.604403,,,,
785,,Ellington Rd and King St,41.788796,-72.631113,,,,
786,,Ellington Rd and Tiffany Rd,41.789366,-72.6299,,,,
787,,Ellington Rd and Northbrook Ct,41.793728,-72.62401,,,,
788,,Ellington Rd and School Sq Plaza,41.795128,-72.622115,,,,
790,,John Fitch Blvd and Chapel Rd,41.811718,-72.612029,,,,
791,,John Fitch Blvd and Opp Mestek Inc,41.815728,-72.610513,,,,
792,,John Fitch Blvd and Pleasant Valley Rd,41.81973,-72.609033,,,,
795,,Nutmeg Rd and Opp U S Fitter,41.822013,-72.606177,,,,
796,,Nutmeg Rd S and S Satellite Rd,41.823915,-72.605456,,,,
798,,John Fitch Blvd and S Satellite Rd,41.825437,-72.606906,,,,
800,,Nutmeg Rd S and Franklin Distribute,41.826184,-72.604624,,,,
801,,John Fitch Blvd and Opp Bidwell Rd,41.830966,-72.604839,,,,
803,,Nutmeg Rd S and Total Fitness,41.827285,-72.600534,,,,
804,,Nutmeg Rd S and 330 Nutmeg Rd,41.828786,-72.599923,,,,
805,,John Fitch Blvd and Governors Hwy,41.832949,-72.604117,,,,
808,,John Fitch Blvd and Opp Glendale Rd,41.837889,-72.602258,,,,
810,,John Fitch Blvd and Nitey-Nite Motel,41.848601,-72.599604,,,,
811,,John Fitch Blvd and Ful-Line Auto,41.849038,-72.599202,,,,
812,,John Fitch Blvd and Allied Building Corp,41.853348,-72.600231,,,,
813,,Sullivan Ave and Main St,41.858431,-72.603405,,,,
814,,Main St and Post Office,41.857584,-72.604597,,,,
818,,Main St and Opp Oxbow Ln,41.850199,-72.608829,,,,
821,,Main St and Strong Rd,41.845306,-72.612034,,,,
827,,Main St and Governors Hwy,41.835776,-72.615871,,,,
830,,Main St and 1067 MainSt,41.832399,-72.617143,,,,
832,,Main St and Newberry Rd,41.82846,-72.618476,,,,
836,,Main St and Opp Pleasant Valley Rd,41.822843,-72.621379,,,,
841,,Main St and Opp Chapel Rd,41.813888,-72.622181,,,,
844,,Main St and Opp N King St,41.810262,-72.623755,,,,
846,,Main St and 237 Main St,41.805154,-72.626534,,,,
848,,Main St and 93 Main St,41.801342,-72.629539,,,,
850,,Main St and Village Park,41.799824,-72.630476,,,,
852,,Main St and N Meadow,41.797725,-72.631525,,,,
853,,Main St and Opp Passaro Dr,41.795135,-72.632271,,,,
855,,Main St and Opp Gilman St,41.793134,-72.63304,,,,
856,,Main St and 1868 Main St,41.791437,-72.633772,,,,
857,,Main St and Opp 1844 Main St,41.790221,-72.633836,,,,
858,,Main St and K C Bldg,41.788389,-72.633466,,,,
859,,Main St and King St,41.78685,-72.632694,,,,
860,,John Fitch Blvd and Opp Allied Building Corp,41.853474,-72.600728,,,,
861,,John Fitch Blvd and ABCO,41.850656,-72.599415,,,,
863,,John Fitch Blvd and Strong Rd,41.842588,-72.600945,,,,
864,,John Fitch Blvd and Strong Rd,41.842418,-72.600558,,,,
865,,John Fitch Blvd and Glendale Rd,41.837863,-72.602731,,,,
866,,John Fitch Blvd and Governors Hwy,41.833004,-72.60453,,,,
867,,John Fitch Blvd and Bidwell Rd,41.830083,-72.605606,,,,
869,,John Fitch Blvd and Opp S Satellite Rd,41.825456,-72.607342,,,,
871,,John Fitch Blvd and Pleasant Valley Rd,41.819927,-72.609409,,,,
872,,John Fitch Blvd and Mestek Inc,41.815523,-72.611023,,,,
873,,Governors Hwy and Nutmeg Rd N,41.831397,-72.600642,,,,
875,,Nutmeg Rd S and ITSI,41.827598,-72.600642,,,,
877,,Nutmeg Rd S and Opp Franklin Distribute,41.825935,-72.604989,,,,
878,,Nutmeg Rd S and S Satellite Rd,41.824157,-72.605625,,,,
879,,Nutmeg Rd S and U S Fiter,41.821862,-72.606481,,,,
882,,John Fitch Blvd and Ten Pin Bowl,41.801591,-72.617296,,,,
885,,Ellington Rd and Sedgwick Rd,41.79586,-72.621737,,,,
886,,Ellington Rd and Helm Rd,41.794335,-72.62379,,,,
887,,Ellington Rd and Goodwin St,41.790099,-72.629498,,,,
888,,Main St and Mohawk Dr,41.786073,-72.632951,,,,
890,,Main St and Opp McKee St,41.783644,-72.63406,,,,
892,,Main St and Springside Ave,41.781268,-72.635473,,,,
894,,Goodwin St and 649 Goodwin St,41.789076,-72.600101,,,,
895,,Goodwin St and Alps Dr,41.789867,-72.60251,,,,
896,,Goodwin St and 582 Goodwin St,41.790281,-72.604363,,,,
897,,Goodwin St and University Ave,41.790704,-72.606288,,,,
898,,Goodwin St and Bittersweet Dr,41.791182,-72.608444,,,,
899,,Goodwin St and Leland Dr,41.791579,-72.610939,,,,
902,,Goodwin St and School St,41.790588,-72.61665,,,,
903,,School St and Opp Autumn Ln,41.7893,-72.6164,,,,
904,,School St and Chesslee Rd,41.788002,-72.615192,,,,
905,,School St and 175 School St,41.786285,-72.614337,,,,
906,,School St and Opp Chesslee Rd,41.788082,-72.614973,,,,
907,,School St and Norman Dr,41.787126,-72.614758,,,,
908,,School St and Park Ave,41.78387,-72.613132,,,,
909,,Park Ave and Henderson Dr,41.783336,-72.614588,,,,
910,,Park Ave and Saint Regis St,41.78257,-72.616299,,,,
911,,Park Ave and Michael Ave,41.782027,-72.617427,,,,
912,,Park Ave and Deerfield Ave,41.781548,-72.619562,,,,
914,,Park Ave and Columbus St,41.781203,-72.621853,,,,
915,,Park Ave and Laurel St,41.780946,-72.623598,,,,
917,,Park Ave and Garden St,41.78054,-72.626605,,,,
918,,Park Ave and Franklin St,41.78046,-72.627271,,,,
919,,Park Ave and Oakland Ave,41.779912,-72.63115,,,,
920,,Park Ave and Claremont St,41.779744,-72.632314,,,,
921,,Park Ave and Opp Webster St,41.779417,-72.634666,,,,
922,,Main St and Stanley St,41.778161,-72.637577,,,,
924,,Main St and Orchard St,41.773573,-72.641297,,,,
925,,Main St and Chapman St,41.772332,-72.642137,,,,
926,,Main St and Governor St,41.770671,-72.643171,,,,
927,,Prestige Park Rd and Opp Pole 4231,41.787647,-72.600832,,,,
928,,Prestige Park Rd and 284 Prestige Park Rd,41.787479,-72.601996,,,,
930,,Prestige Park Rd and Opp Prestige Park Cir 2,41.787311,-72.603112,,,,
931,,Prestige Park Rd and Opp Prestige Park Cir,41.786746,-72.606991,,,,
933,,Prestige Park Rd and 60 Prestige Park Rd,41.785877,-72.610993,,,,
934,,E River Dr and E River View Sq,41.767444,-72.662248,,,,
936,,E River Dr and Hartland St,41.762546,-72.662042,,,,
937,,Hartland St and E River Dr,41.761981,-72.66111,,,,
938,,Hartland St and 55 Hartland St,41.762361,-72.657814,,,,
939,,Meadow St and Hartland St,41.762851,-72.65636,,,,
941,,Pitkin St and Jayce St,41.763564,-72.655013,,,,
942,,Pitkin St and 101 Pitkin St,41.763685,-72.651681,,,,
943,,Pitkin St and Opp May St,41.7637,-72.649767,,,,
944,,Pitkin St and Opp June St,41.763708,-72.648895,,,,
945,,Main St and Silver Ln,41.760127,-72.644785,,,,
946,,Main St and 503 Main St,41.758177,-72.643821,,,,
947,,Main St and Willys St,41.756452,-72.64316,,,,
948,,Main St and Opp Lilac St,41.754913,-72.642316,,,,
949,,Main St and D'Angelos,41.753026,-72.640964,,,,
950,,Main St and Willow St,41.751362,-72.639842,,,,
952,,Main St and Crosby St,41.749904,-72.639192,,,,
953,,Main St and Ensign St,41.747693,-72.636897,,,,
954,,Main St and E H Transmission,41.746628,-72.635689,,,,
955,,High St and Carriage Court Dr,41.74542,-72.634687,,,,
956,,High St and Wendy's,41.743077,-72.634197,,,,
957,,Brewer St and Hamilton Rd,41.74309,-72.630721,,,,
958,,Brewer St and Mill Rd,41.743364,-72.628637,,,,
959,,Brewer St and Glenn Rd,41.743744,-72.625996,,,,
960,,Brewer St and Graham Rd,41.74393,-72.624687,,,,
961,,Brewer St and Jefferson Ln,41.74431,-72.621973,,,,
962,,Brewer St and 237 Brewer St,41.744813,-72.618266,,,,
963,,Brewer St and 269 Brewer St,41.744946,-72.617272,,,,
965,,Brewer St and Mitchell Dr,41.745723,-72.611565,,,,
967,,Brewer St and Salem Rd,41.746208,-72.608088,,,,
968,,Brewer St and Forbes St,41.746588,-72.60535,,,,
969,,Forbes St and 1008 Forest St,41.747687,-72.605189,,,,
970,,Forest St and 39 Forest St,41.749427,-72.60356,,,,
971,,Forest St and 77 Forest St,41.750049,-72.60156,,,,
972,,Forest St and 131 Forest St,41.750778,-72.599365,,,,
973,,Forest St and 171 Forest St,41.751338,-72.597716,,,,
974,,Forest St and 225 Forest St,41.752129,-72.595448,,,,
975,,Forest St and Brewer St,41.752824,-72.594065,,,,
976,,Forest St and 311 Forest St,41.753509,-72.592646,,,,
977,,Forest St and Noch Ln,41.75399,-72.591663,,,,
978,,Forest St and Dorothy Rd,41.755412,-72.587298,,,,
979,,Forest St and Lydall Rd,41.755747,-72.584862,,,,
980,,Forest St and Melton Dr,41.756267,-72.581032,,,,
981,,Forest St and Avon Dr,41.756452,-72.579687,,,,
982,,Avon Dr and Melton Dr,41.755272,-72.579279,,,,
983,,Melton Dr and Oak St,41.754992,-72.577912,,,,
984,,Forbes St and Gordon Ln,41.743781,-72.605177,,,,
985,,Forbes St and Shadycrest Dr,41.742011,-72.604928,,,,
987,,Hills St and Forbes St,41.740222,-72.60405,,,,
988,,Hills St and Greenbrier Rd,41.740804,-72.599628,,,,
989,,Hills St and Greenwood St,41.741247,-72.597204,,,,
990,,Hills St and Opp Brookfield Dr 1,41.741838,-72.593157,,,,
991,,Hills St and Opp Brookfield Dr 2,41.742077,-72.591388,,,,
993,,Hills St and 396 Hills St,41.742534,-72.587451,,,,
994,,Hills St and Alexander Dr,41.743028,-72.584022,,,,
995,,Hills St and Sunrise Ln,41.743257,-72.582386,,,,
997,,Hills St and Crestwood Trl,41.74376,-72.578666,,,,
998,,Oak St and Opp Lark Dr,41.745085,-72.575488,,,,
999,,Oak St and Opp Skyline Dr,41.747249,-72.576098,,,,
1000,,Oak St and Farnham Dr,41.748698,-72.576505,,,,
1001,,Oak St and Opp Zimmer Rd,41.750477,-72.577019,,,,
1002,,Oak St and Kingston Dr,41.752534,-72.577545,,,,
1003,,Oak St and Gail Rd,41.75416,-72.577503,,,,
1004,,Oak St and Bonner Dr,41.754178,-72.577745,,,,
1005,,Oak St and Opp Kingston Dr,41.752444,-72.577279,,,,
1006,,Oak St and Zimmer Rd,41.750486,-72.576765,,,,
1007,,Oak St and Opp Farnham Dr,41.748786,-72.576274,,,,
1008,,Oak St and Skyline Dr,41.747204,-72.575832,,,,
1009,,Oak St and Lark Dr,41.745469,-72.575342,,,,
1010,,Hills St and Opp Crestwood Trl,41.743581,-72.578642,,,,
1011,,Hills St and Wickham Dr,41.743078,-72.582302,,,,
1012,,Hills St and Opp Alexander Dr,41.742787,-72.584434,,,,
1013,,Hills St and 381 Hills St,41.74239,-72.587185,,,,
1014,,Hills St and Brookfield Dr 2,41.741933,-72.590904,,,,
1015,,Hills St and Brookfield Dr 1,41.741651,-72.593158,,,,
